"3Wins","3encountersWins","3Losses","3encountersLosses","3Draws","3encountersDraws","3All","3FTGoals","3HTGoals","3Shots","3ShotsOnTarget","3Corners","3Fouls","3Yellows","3Reds","PtsDiff","result","BetResult"
"-0.3333333333333333","0.3333333333333333","0.3333333333333333","0.3333333333333333","0.0","0.3333333333333333","0.0","-0.6666666666666665","0.33333333333333337","7.333333333333334","3.333333333333333","5.0","2.0","0.0","-0.3333333333333333","8","H","H"
"0.0","0.3333333333333333","0.0","0.0","0.0","0.6666666666666666","-0.3333333333333333","0.33333333333333337","0.0","2.0","1.666666666666667","1.666666666666667","-2.0","-2.333333333333333","0.0","14","D","H"
"0.0","0.3333333333333333","0.0","0.3333333333333333","0.0","0.3333333333333333","0.3333333333333333","0.6666666666666665","-0.33333333333333337","-5.666666666666666","-2.0","-3.666666666666667","-3.333333333333333","-1.6666666666666667","-0.3333333333333333","-11","A","H"
"0.0","0.6666666666666666","0.3333333333333333","0.3333333333333333","-0.3333333333333333","0.0","-0.6666666666666667","-1.0","-1.0","-0.33333333333333304","-1.6666666666666665","-1.3333333333333335","4.0","1.3333333333333333","0.0","1","A","H"
"-0.3333333333333333","0.0","0.3333333333333333","0.3333333333333333","0.0","0.6666666666666666","0.6666666666666666","-3.0","-0.33333333333333326","-7.666666666666666","-6.666666666666667","0.3333333333333339","3.999999999999999","0.0","0.0","-16","D","A"
"0.0","0.3333333333333333","0.0","0.3333333333333333","0.0","0.3333333333333333","0.6666666666666666","1.0","0.6666666666666666","4.000000000000001","4.666666666666667","1.6666666666666665","0.6666666666666679","0.0","0.0","10","D","H"
"0.6666666666666666","0.3333333333333333","-0.6666666666666667","0.0","0.0","0.6666666666666666","0.0","0.9999999999999998","0.6666666666666666","0.0","1.666666666666666","-2.0","-3.666666666666667","-1.6666666666666667","0.0","10","H","H"
"0.3333333333333333","0.3333333333333333","-0.6666666666666667","0.0","0.3333333333333333","0.6666666666666666","0.0","0.33333333333333337","0.6666666666666666","-4.999999999999999","-2.0000000000000004","-0.3333333333333335","1.333333333333334","-0.6666666666666667","0.0","3","A","H"
"0.0","0.0","-0.6666666666666666","0.6666666666666666","0.6666666666666666","0.3333333333333333","0.0","0.33333333333333337","0.6666666666666666","-9.333333333333334","-7.0","-5.0","0.3333333333333339","-1.3333333333333335","0.0","-12","A","A"
"-0.3333333333333333","0.3333333333333333","-0.3333333333333333","0.3333333333333333","0.6666666666666667","0.3333333333333333","-0.3333333333333333","0.0","0.0","6.333333333333332","4.333333333333333","2.333333333333333","1.666666666666666","1.3333333333333333","0.0","11","H","H"
"0.0","0.3333333333333333","0.3333333333333333","0.6666666666666666","-0.3333333333333333","0.0","0.3333333333333333","-1.3333333333333335","-1.0","-5.333333333333334","-4.333333333333333","-1.333333333333333","-0.33333333333333215","0.0","0.3333333333333333","-12","A","A"
"0.3333333333333333","0.0","0.0","1.0","-0.3333333333333333","0.0","-0.3333333333333333","0.0","0.33333333333333337","-3.333333333333332","-3.333333333333333","-1.0","0.0","-0.6666666666666666","0.0","-15","A","A"
"0.3333333333333333","0.3333333333333333","-0.3333333333333333","0.3333333333333333","0.0","0.3333333333333333","-0.6666666666666666","1.0","0.3333333333333333","7.666666666666666","4.333333333333334","4.0","3.333333333333334","1.0","0.0","7","A","H"
"-0.3333333333333333","0.6666666666666666","0.0","0.0","0.3333333333333333","0.3333333333333333","0.6666666666666666","-1.3333333333333335","-0.6666666666666667","1.3333333333333321","1.333333333333334","3.666666666666667","-3.333333333333334","-1.666666666666667","0.0","-5","H","H"
"0.0","0.0","0.0","0.0","0.0","1.0","0.6666666666666666","-0.6666666666666666","0.0","1.0","2.0","0.0","-6.333333333333333","-0.6666666666666667","0.0","-8","D","H"
"0.3333333333333333","0.5","-0.3333333333333333","0.5","0.0","0.0","0.3333333333333333","0.33333333333333326","0.33333333333333326","-2.333333333333334","0.0","0.666666666666667","2.666666666666667","-0.6666666666666666","0.0","1","A","H"
"-0.3333333333333333","0.0","-0.3333333333333333","0.0","0.6666666666666666","1.0","0.0","0.3333333333333333","0.0","0.3333333333333339","-0.3333333333333339","0.0","5.666666666666667","0.6666666666666667","0.0","-8","D","H"
"0.3333333333333333","0.0","-0.6666666666666666","1.0","0.3333333333333333","0.0","-0.3333333333333333","-1.3333333333333333","-1.0","3.333333333333334","1.666666666666666","1.0","0.33333333333333215","0.33333333333333337","0.0","1","D","H"
"0.0","0.6666666666666666","-0.3333333333333333","0.3333333333333333","0.3333333333333333","0.0","0.0","-0.6666666666666666","0.0","-1.666666666666666","2.0","-2.0","-2.333333333333333","0.0","0.0","1","H","H"
"-0.3333333333333333","0.3333333333333333","-0.3333333333333333","0.6666666666666666","0.6666666666666666","0.0","-0.3333333333333333","-2.0","-1.3333333333333335","-2.0","-0.33333333333333304","0.33333333333333304","-1.666666666666666","0.0","-0.3333333333333333","-10","D","A"
"-0.3333333333333333","0.3333333333333333","0.0","0.3333333333333333","0.3333333333333333","0.3333333333333333","0.3333333333333333","0.6666666666666667","-0.33333333333333337","4.333333333333334","2.333333333333334","0.0","4.666666666666666","-0.33333333333333326","0.3333333333333333","-1","H","H"
"0.6666666666666667","0.6666666666666666","-0.6666666666666666","0.3333333333333333","0.0","0.0","0.0","-0.33333333333333326","-0.6666666666666666","6.0","1.0","1.0","-1.666666666666666","-1.3333333333333335","-0.3333333333333333","16","H","H"
"0.3333333333333333","0.0","0.3333333333333333","0.3333333333333333","-0.6666666666666666","0.6666666666666666","-0.6666666666666666","-1.3333333333333335","-0.3333333333333333","0.0","0.0","-1.0","-1.333333333333334","-0.3333333333333335","0.3333333333333333","0","D","H"
"-0.6666666666666667","0.0","0.0","1.0","0.6666666666666666","0.0","0.3333333333333333","-2.3333333333333335","-1.3333333333333335","-4.666666666666666","-2.333333333333333","-0.33333333333333304","2.333333333333334","-0.33333333333333304","0.3333333333333333","-15","A","A"
"0.3333333333333333","0.6666666666666666","0.0","0.3333333333333333","-0.3333333333333333","0.0","0.0","2.0","1.6666666666666667","-4.666666666666666","-2.666666666666666","-5.333333333333334","0.6666666666666661","1.3333333333333335","0.0","6","H","H"
"0.3333333333333333","0.3333333333333333","-0.6666666666666667","0.0","0.3333333333333333","0.6666666666666666","0.3333333333333333","0.0","-0.3333333333333333","2.0","0.33333333333333304","2.6666666666666665","-1.0","-0.6666666666666667","-0.3333333333333333","3","A","H"
"0.3333333333333333","0.5","-0.6666666666666667","0.5","0.3333333333333333","0.0","-0.3333333333333333","0.0","0.0","2.333333333333332","1.666666666666666","5.999999999999999","-1.0","-0.3333333333333335","-0.3333333333333333","9","H","H"
"0.3333333333333333","0.6666666666666666","-0.6666666666666666","0.3333333333333333","0.3333333333333333","0.0","0.3333333333333333","-1.0","-0.6666666666666666","4.0","1.0","2.0","5.0","0.33333333333333326","0.0","-1","D","H"
"0.6666666666666666","0.0","-0.6666666666666667","0.3333333333333333","0.0","0.6666666666666666","0.0","1.0","0.3333333333333333","-0.6666666666666661","0.666666666666667","0.666666666666667","-2.333333333333332","-1.3333333333333335","0.0","5","H","H"
"-0.3333333333333333","0.0","0.3333333333333333","0.6666666666666666","0.0","0.3333333333333333","-0.3333333333333333","-0.6666666666666667","-0.3333333333333333","-6.333333333333332","-3.0","-4.666666666666666","-1.0","-0.6666666666666666","0.0","-9","H","A"
"1.0","0.6666666666666666","-0.6666666666666666","0.0","-0.3333333333333333","0.3333333333333333","-0.3333333333333333","1.0000000000000002","0.33333333333333337","-0.33333333333333215","1.9999999999999991","-0.6666666666666661","-3.666666666666667","-2.3333333333333335","0.0","6","H","H"
"-0.3333333333333333","0.0","0.3333333333333333","1.0","0.0","0.0","0.3333333333333333","-1.6666666666666665","-1.0","0.6666666666666679","1.333333333333334","3.333333333333334","6.666666666666666","3.0","0.0","2","A","A"
"0.0","0.0","0.3333333333333333","0.6666666666666666","-0.3333333333333333","0.3333333333333333","-0.3333333333333333","0.33333333333333337","0.3333333333333333","1.0","0.3333333333333339","-1.0","0.6666666666666679","0.6666666666666665","0.0","6","H","H"
"0.3333333333333333","0.3333333333333333","-0.3333333333333333","0.3333333333333333","0.0","0.3333333333333333","-0.33333333333333337","-0.33333333333333326","-0.6666666666666666","-3.666666666666668","-2.333333333333334","-0.6666666666666661","0.3333333333333339","-1.0000000000000002","0.0","-20","A","A"
"-0.3333333333333333","0.0","0.0","1.0","0.3333333333333333","0.0","0.6666666666666666","-1.6666666666666667","-0.6666666666666666","-3.9999999999999982","-2.666666666666666","-1.9999999999999991","4.0","1.3333333333333335","0.0","-28","D","A"
"0.0","1.0","-0.3333333333333333","0.0","0.3333333333333333","0.0","0.6666666666666666","0.3333333333333333","0.6666666666666666","4.0","3.333333333333333","2.333333333333333","1.333333333333334","0.3333333333333335","0.0","23","D","H"
"0.0","0.3333333333333333","-0.3333333333333333","0.6666666666666666","0.3333333333333333","0.0","0.0","-0.33333333333333326","-0.6666666666666667","-4.333333333333332","-4.0","-2.666666666666667","-1.333333333333334","-0.6666666666666667","0.0","-23","D","A"
"0.6666666666666666","0.6666666666666666","-0.3333333333333333","0.3333333333333333","-0.3333333333333333","0.0","-0.3333333333333333","0.3333333333333333","0.3333333333333333","-3.666666666666666","-0.666666666666667","-3.3333333333333335","1.0","-0.33333333333333326","0.0","9","D","H"
"-0.3333333333333333","0.3333333333333333","-0.3333333333333333","0.3333333333333333","0.6666666666666666","0.3333333333333333","0.3333333333333333","0.0","0.0","0.0","-1.333333333333333","-0.33333333333333304","-7.0","0.6666666666666667","0.0","6","A","H"
"0.3333333333333333","0.6666666666666666","0.0","0.3333333333333333","-0.3333333333333333","0.0","-0.3333333333333333","-0.6666666666666667","0.33333333333333337","-1.0","-0.3333333333333339","0.0","-1.0","-0.3333333333333335","0.0","7","D","H"
"0.3333333333333333","0.0","-0.3333333333333333","0.6666666666666666","0.0","0.3333333333333333","0.0","0.6666666666666666","0.6666666666666666","-2.666666666666667","-1.6666666666666665","-3.0","-1.0","1.0000000000000002","0.0","-8","D","H"
"0.6666666666666667","0.6666666666666666","-0.3333333333333333","0.0","-0.3333333333333333","0.3333333333333333","0.0","0.3333333333333335","1.0","-0.6666666666666679","-1.666666666666666","-0.33333333333333304","-2.333333333333334","-0.3333333333333335","0.0","33","A","H"
"1.0","0.6666666666666666","-0.3333333333333333","0.0","-0.6666666666666666","0.3333333333333333","-0.6666666666666666","0.0","-0.3333333333333333","8.333333333333334","4.0","3.333333333333333","0.33333333333333215","-0.3333333333333335","0.0","44","H","H"
"-0.6666666666666666","0.0","0.6666666666666667","0.6666666666666666","0.0","0.3333333333333333","0.0","-0.3333333333333335","-0.33333333333333337","-4.0","-2.333333333333333","-0.6666666666666679","0.33333333333333215","0.0","0.0","-39","A","A"
"0.3333333333333333","0.0","0.0","0.3333333333333333","-0.3333333333333333","0.6666666666666666","0.0","0.0","0.0","-4.333333333333333","-0.33333333333333304","1.666666666666667","0.0","0.3333333333333335","0.0","-7","D","H"
"0.6666666666666667","0.3333333333333333","-0.3333333333333333","0.3333333333333333","-0.3333333333333333","0.3333333333333333","-0.6666666666666666","-0.33333333333333326","1.0","-3.333333333333332","-1.333333333333334","-2.666666666666666","-1.6666666666666679","-0.33333333333333326","0.0","-13","H","H"
"0.3333333333333333","0.6666666666666666","0.3333333333333333","0.3333333333333333","-0.6666666666666666","0.0","0.0","0.0","0.0","2.666666666666666","3.666666666666666","2.666666666666666","-1.3333333333333321","-1.3333333333333333","0.3333333333333333","9","D","H"
"0.3333333333333333","0.3333333333333333","-0.6666666666666667","0.0","0.3333333333333333","0.6666666666666666","0.0","0.0","0.3333333333333333","0.6666666666666661","0.33333333333333304","-0.33333333333333304","-0.3333333333333339","1.0000000000000002","0.0","-17","A","A"
"-0.6666666666666667","0.0","0.3333333333333333","1.0","0.3333333333333333","0.0","0.0","-0.33333333333333326","-1.3333333333333333","-5.333333333333334","-3.666666666666667","-4.0","0.6666666666666661","0.6666666666666667","0.3333333333333333","-33","H","A"
"1.0","0.6666666666666666","-0.3333333333333333","0.3333333333333333","-0.6666666666666666","0.0","-0.6666666666666666","1.0","0.6666666666666667","-1.0","1.666666666666667","-4.333333333333334","3.000000000000001","-0.6666666666666667","0.0","22","H","H"
"0.33333333333333337","0.0","0.0","1.0","-0.3333333333333333","0.0","0.3333333333333333","-2.3333333333333335","-0.6666666666666666","-10.0","-6.666666666666667","-0.6666666666666665","0.0","0.6666666666666665","0.0","-15","A","A"
"0.3333333333333333","0.0","-0.3333333333333333","0.3333333333333333","0.0","0.6666666666666666","-0.6666666666666666","2.0","0.33333333333333337","-1.0","1.666666666666667","-5.0","0.0","-0.6666666666666667","0.0","5","H","H"
"-0.3333333333333333","0.0","-0.3333333333333333","0.0","0.6666666666666666","1.0","0.6666666666666666","-2.333333333333333","-1.3333333333333335","-2.333333333333334","-1.9999999999999991","1.0","-1.0","0.3333333333333335","0.0","-6","H","H"
"0.3333333333333333","0.3333333333333333","0.0","0.6666666666666666","-0.3333333333333333","0.0","-0.3333333333333333","1.0","1.0","-6.666666666666666","-1.9999999999999996","-2.333333333333333","0.33333333333333215","-1.0","0.3333333333333333","-8","D","H"
"0.0","0.3333333333333333","-0.3333333333333333","0.0","0.3333333333333333","0.6666666666666666","0.3333333333333333","-3.333333333333334","-1.6666666666666667","-1.333333333333334","-0.6666666666666661","-2.333333333333333","-2.0","0.0","0.0","-7","A","H"
"0.6666666666666666","0.0","0.0","0.6666666666666666","-0.6666666666666666","0.3333333333333333","0.0","0.3333333333333335","-1.0","-0.33333333333333215","-0.6666666666666679","2.333333333333334","0.33333333333333215","0.0","0.0","-10","H","H"
"-0.6666666666666666","0.0","0.3333333333333333","0.6666666666666666","0.3333333333333333","0.3333333333333333","0.0","0.33333333333333326","-0.3333333333333333","-7.666666666666667","-5.000000000000001","-2.3333333333333335","0.0","0.0","0.0","-9","D","A"
"-0.3333333333333333","0.3333333333333333","-0.3333333333333333","0.6666666666666666","0.6666666666666666","0.0","0.3333333333333333","0.0","0.33333333333333337","0.33333333333333215","0.0","-2.0","-0.666666666666667","-1.0","0.0","-29","A","A"
"1.0","0.0","-0.6666666666666666","0.3333333333333333","-0.3333333333333333","0.6666666666666666","-0.3333333333333333","-0.6666666666666665","0.0","-9.0","-4.666666666666666","-2.3333333333333335","-4.333333333333334","-2.0","0.0","-7","A","A"
"0.0","0.3333333333333333","0.3333333333333333","0.3333333333333333","-0.3333333333333333","0.3333333333333333","-0.6666666666666666","-0.33333333333333326","0.33333333333333337","-6.0","-4.333333333333334","-3.3333333333333335","3.666666666666667","1.6666666666666667","0.0","11","H","H"
"0.0","0.3333333333333333","0.3333333333333333","0.3333333333333333","-0.3333333333333333","0.3333333333333333","0.0","-0.33333333333333326","0.0","-3.333333333333332","-3.000000000000001","-4.666666666666666","-0.6666666666666661","0.6666666666666667","-0.3333333333333333","19","H","H"
"0.0","0.0","0.0","0.0","0.0","1.0","0.3333333333333333","0.0","-0.6666666666666667","-0.6666666666666679","-1.666666666666667","5.0","0.0","-1.6666666666666665","-0.3333333333333333","7","D","H"
"0.0","0.3333333333333333","-0.3333333333333333","0.6666666666666666","0.3333333333333333","0.0","0.0","0.3333333333333335","0.0","-1.6666666666666679","-1.666666666666667","4.333333333333333","-2.666666666666666","-0.6666666666666667","-0.3333333333333333","-17","D","A"
"0.0","0.3333333333333333","-0.3333333333333333","0.6666666666666666","0.3333333333333333","0.0","0.0","-0.3333333333333335","0.3333333333333333","-1.333333333333334","-0.6666666666666679","-4.999999999999999","0.6666666666666661","-0.33333333333333326","0.3333333333333333","-12","A","A"
"-0.6666666666666666","0.3333333333333333","0.6666666666666666","0.3333333333333333","0.0","0.3333333333333333","0.3333333333333333","-0.33333333333333326","0.0","-5.666666666666667","-3.0","-6.0","-2.333333333333334","0.6666666666666667","0.0","-6","A","H"
"0.0","0.0","-0.6666666666666666","1.0","0.6666666666666666","0.0","0.3333333333333333","0.33333333333333326","0.0","-9.000000000000002","-6.000000000000001","-4.333333333333334","-0.9999999999999991","0.33333333333333326","-0.3333333333333333","-13","H","A"
"-0.3333333333333333","0.3333333333333333","0.6666666666666667","0.0","-0.3333333333333333","0.6666666666666666","0.3333333333333333","0.33333333333333337","0.3333333333333333","-0.6666666666666679","-0.33333333333333304","2.333333333333334","1.333333333333334","-1.0","0.0","-1","D","H"
"0.0","0.0","0.33333333333333337","0.0","-0.3333333333333333","1.0","-0.3333333333333333","0.6666666666666666","0.0","2.333333333333332","0.3333333333333339","-0.3333333333333339","1.0","-0.33333333333333326","0.3333333333333333","3","A","H"
"0.0","0.0","0.0","0.3333333333333333","0.0","0.6666666666666666","0.3333333333333333","-0.6666666666666666","-0.3333333333333333","-4.666666666666666","-3.333333333333333","-10.333333333333334","1.0000000000000009","-1.666666666666667","0.0","-16","H","A"
"0.3333333333333333","0.0","-0.6666666666666666","0.0","0.3333333333333333","0.0","0.0","0.0","0.6666666666666666","1.0","4.000000000000001","3.333333333333334","-2.0","0.6666666666666665","0.0","16","H","H"
"0.3333333333333333","0.3333333333333333","0.0","0.0","-0.3333333333333333","0.6666666666666666","0.6666666666666667","0.6666666666666667","0.3333333333333333","6.0","4.666666666666667","0.0","-0.3333333333333339","0.0","-0.3333333333333333","14","A","H"
"0.6666666666666666","1.0","-1.0","0.0","0.3333333333333333","0.0","-0.3333333333333333","-0.33333333333333326","-0.3333333333333333","-2.333333333333334","-0.33333333333333304","5.000000000000001","1.333333333333334","1.3333333333333333","0.0","17","D","H"
"0.3333333333333333","0.3333333333333333","0.0","0.0","-0.3333333333333333","0.6666666666666666","0.0","0.33333333333333326","0.0","-7.666666666666667","-4.0","-2.333333333333333","0.666666666666667","0.6666666666666667","-0.3333333333333333","5","D","H"
"-0.3333333333333333","0.3333333333333333","0.3333333333333333","0.3333333333333333","0.0","0.3333333333333333","0.0","-1.0","0.0","0.0","-1.0000000000000009","0.33333333333333304","-4.333333333333333","-1.3333333333333335","0.0","-10","A","A"
"-0.3333333333333333","0.3333333333333333","0.3333333333333333","0.6666666666666666","0.0","0.0","0.0","0.0","0.3333333333333333","-7.333333333333332","-5.0","-4.666666666666666","-1.3333333333333321","0.6666666666666667","-0.3333333333333333","-7","A","A"
"0.0","0.0","0.0","0.3333333333333333","0.0","0.6666666666666666","0.0","0.3333333333333335","0.33333333333333337","-4.333333333333334","-1.9999999999999991","-2.333333333333334","3.666666666666666","0.33333333333333326","0.6666666666666666","9","H","H"
"0.0","0.6666666666666666","-0.3333333333333333","0.0","0.3333333333333333","0.3333333333333333","0.3333333333333333","1.0000000000000002","0.6666666666666667","5.000000000000002","3.0","0.33333333333333304","-2.666666666666666","0.33333333333333337","0.0","10","H","H"
"0.3333333333333333","0.3333333333333333","0.3333333333333333","0.3333333333333333","-0.6666666666666666","0.3333333333333333","-0.3333333333333333","0.3333333333333333","0.3333333333333333","2.666666666666666","4.666666666666666","-0.3333333333333339","0.0","-1.0","0.6666666666666666","-7","A","H"
"0.0","0.0","0.3333333333333333","0.3333333333333333","-0.3333333333333333","0.6666666666666666","0.0","0.0","-0.3333333333333333","-8.333333333333334","-6.0","-1.333333333333333","2.0","1.666666666666667","0.0","-14","A","A"
"-0.6666666666666666","0.3333333333333333","0.3333333333333333","0.3333333333333333","0.3333333333333333","0.3333333333333333","0.0","0.0","0.33333333333333326","-3.666666666666666","-3.666666666666667","-2.666666666666667","3.333333333333334","1.0","0.0","-14","A","A"
"0.6666666666666666","0.0","-0.3333333333333333","0.0","-0.3333333333333333","0.0","0.0","-0.6666666666666667","-0.6666666666666666","3.666666666666666","3.0","1.666666666666667","-2.999999999999999","-0.6666666666666667","0.0","-2","D","H"
"0.6666666666666667","0.6666666666666666","-0.3333333333333333","0.0","-0.3333333333333333","0.3333333333333333","-0.3333333333333333","2.3333333333333335","1.0","-0.3333333333333339","-1.6666666666666679","-2.0","2.666666666666666","-1.0","0.0","11","D","H"
"1.0","0.6666666666666666","-0.3333333333333333","0.0","-0.6666666666666666","0.3333333333333333","-0.3333333333333333","0.6666666666666665","0.6666666666666667","4.666666666666666","5.666666666666668","-1.6666666666666665","-2.333333333333332","-1.3333333333333335","-0.3333333333333333","7","H","H"
"0.3333333333333333","0.0","-0.6666666666666666","1.0","0.3333333333333333","0.0","0.6666666666666666","-1.6666666666666665","-1.0","0.0","1.0","-0.33333333333333304","-4.333333333333334","1.6666666666666665","0.0","-6","A","A"
"0.6666666666666667","0.3333333333333333","-0.3333333333333333","0.3333333333333333","-0.3333333333333333","0.3333333333333333","0.0","2.0","0.33333333333333337","2.333333333333334","0.666666666666667","2.666666666666667","0.6666666666666661","0.6666666666666667","0.0","5","H","H"
"0.0","0.5","0.0","0.0","0.0","0.5","-0.3333333333333333","-1.0000000000000002","0.0","-6.333333333333334","-4.333333333333334","-0.9999999999999996","2.333333333333333","1.0","0.3333333333333333","-1","H","H"
"0.6666666666666666","0.6666666666666666","-0.6666666666666666","0.3333333333333333","0.0","0.0","0.0","0.6666666666666665","1.3333333333333335","0.0","0.9999999999999991","-4.333333333333333","5.0","2.333333333333333","0.6666666666666666","6","A","H"
"0.0","0.6666666666666666","0.0","0.0","0.0","0.3333333333333333","0.3333333333333333","0.3333333333333335","0.33333333333333337","3.666666666666666","1.666666666666667","3.666666666666667","4.333333333333334","1.6666666666666665","-0.3333333333333333","-2","D","H"
"1.0","0.6666666666666666","-1.0","0.3333333333333333","0.0","0.0","-0.3333333333333333","1.0","0.3333333333333333","5.666666666666668","3.999999999999999","2.333333333333334","-6.0","-2.0","0.0","-2","H","H"
"0.3333333333333333","0.6666666666666666","-0.3333333333333333","0.3333333333333333","0.0","0.0","-0.3333333333333333","0.0","-0.6666666666666667","0.0","0.3333333333333339","2.3333333333333335","1.333333333333334","2.3333333333333335","0.0","3","A","H"
"0.0","0.3333333333333333","0.0","0.0","0.0","0.6666666666666666","-0.3333333333333333","0.0","-1.0","9.333333333333334","5.666666666666667","3.999999999999999","-2.333333333333334","-0.6666666666666666","0.0","1","H","H"
"0.6666666666666667","0.6666666666666666","-0.3333333333333333","0.3333333333333333","-0.3333333333333333","0.0","-0.3333333333333333","1.3333333333333333","-0.3333333333333333","6.999999999999998","5.000000000000001","1.333333333333333","-4.0","-1.3333333333333335","0.0","8","H","H"
"0.0","0.6666666666666666","-0.6666666666666666","0.0","0.6666666666666666","0.3333333333333333","0.6666666666666666","0.33333333333333337","0.3333333333333333","1.666666666666667","0.3333333333333339","1.0","4.666666666666666","1.6666666666666667","-0.3333333333333333","3","H","H"
"0.0","0.3333333333333333","-0.3333333333333333","0.6666666666666666","0.3333333333333333","0.0","0.3333333333333333","-1.3333333333333333","0.0","-2.0","0.0","-2.6666666666666665","-3.666666666666666","0.6666666666666667","0.0","-13","H","A"
"0.6666666666666666","0.0","-0.3333333333333333","1.0","-0.3333333333333333","0.0","0.0","1.3333333333333335","0.6666666666666666","-3.333333333333332","0.0","-2.0","3.666666666666666","1.6666666666666667","0.0","-19","D","A"
"0.0","0.6666666666666666","-0.3333333333333333","0.0","0.3333333333333333","0.3333333333333333","-0.6666666666666666","0.0","-1.0","4.0","-0.33333333333333304","0.3333333333333339","4.0","1.3333333333333335","0.0","25","A","H"
"0.3333333333333333","0.0","-0.3333333333333333","1.0","0.0","0.0","0.3333333333333333","-0.3333333333333335","0.0","-3.0","-0.33333333333333304","1.666666666666667","-3.333333333333334","-0.6666666666666665","0.0","-24","H","A"
"0.0","0.6666666666666666","-0.3333333333333333","0.3333333333333333","0.3333333333333333","0.0","0.0","-0.6666666666666667","0.0","2.0","-0.666666666666667","5.333333333333334","-3.0","-1.6666666666666667","0.0","6","D","H"
"-0.3333333333333333","0.0","-0.3333333333333333","1.0","0.6666666666666667","0.0","0.3333333333333333","0.6666666666666667","0.33333333333333337","-4.333333333333332","-3.333333333333333","-1.0","2.666666666666668","1.6666666666666665","0.0","-9","H","H"
"0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.6666666666666667","0.0","-2.333333333333332","-0.666666666666667","-7.0","2.333333333333333","0.33333333333333337","0.0","-1","H","H"
"0.6666666666666667","0.0","0.0","1.0","-0.6666666666666666","0.0","-0.6666666666666666","-1.0000000000000002","-1.0","4.000000000000002","2.666666666666667","-0.3333333333333339","-0.6666666666666661","-1.3333333333333335","0.0","-21","H","A"
"0.6666666666666666","0.3333333333333333","-0.6666666666666667","0.3333333333333333","0.0","0.3333333333333333","0.0","-0.6666666666666667","-0.6666666666666666","3.333333333333332","2.0","4.666666666666667","-4.666666666666666","-0.3333333333333335","0.0","2","D","H"
